player_id,player_name,bowling_type,bowling_hand,batting_type,batting_hand,date_of_birth,is_wicket_keeper,nationality
7709,Ainsley Ndlovu,Slow left-arm orthodox,L,Right-hand bat,R,01/01/96,0,Zimbabwe
7708,Kavindu Nadeeshan,Right-arm Leg-Break,R,Right-hand bat,R,31/08/01,0,Sri Lanka
7705,Raveen de Silva de Silva,Right-arm Leg-Break,R,Right-hand bat,R,18/10/02,0,Sri Lanka
7704,Paven Rathnayake,Right-arm offbreak,R,Right-hand bat,R,24/08/02,0,Sri Lanka
7702,Chamindu Wickramasinghe,Right-arm Fast,R,Left-hand bat,L,05/09/02,0,Sri Lanka
7699,Abbas Afridi,Right-arm medium-fast,R,Right-hand bat,R,05/04/01,0,Pakistan
7696,Mohammad Wasim,Right-arm medium,R,Right-hand bat,R,25/08/01,0,Pakistan
7695,Niaz Khan,Right-arm medium,R,Right-hand bat,R,12/12/01,0,Pakistan
7692,Qasim Akram,Right-arm offbreak,R,Right-hand bat,R,01/12/02,0,Pakistan
7690,Saim Ayub,Right-arm medium-fast,R,Left-hand bat,L,24/05/02,0,Pakistan
7689,Dilshan Madushanka,Left-arm medium-fast,L,Right-hand bat,R,18/09/00,0,Sri Lanka
7688,Ashian Daniel,Right-arm offbreak,R,Right-hand bat,R,20/02/01,0,Sri Lanka
7686,Dilum Sudeera Thilakaratne,Slow left-arm orthodox,L,Right-hand bat,R,04/10/00,0,Sri Lanka
7685,Chamindu Wijesinghe,Right-arm medium-fast,R,Right-hand bat,R,03/09/00,0,Sri Lanka
7684,Avishka Tharindu,Right-arm medium,R,Right-hand bat,R,13/09/01,0,Sri Lanka
7683,Mohammed Shamaaz,Right-arm Leg-Break,R,Right-hand bat,R,02/02/01,0,Sri Lanka
7669,Devang Karamta,Left-arm medium-fast,L,Left-hand bat,L,24/01/98,0,India
7666,Jay Chauhan,Slow left-arm orthodox,L,Left-hand bat,L,06/10/92,0,India
7665,Sunil Yadav,Right-arm Leg-Break,R,Right-hand bat,R,13/12/91,0,India
7663,Vandit Jivrajani,Right-arm offbreak,R,Left-hand bat,L,02/09/91,0,India
7658,Parth Bhut,Slow left-arm orthodox,L,Right-hand bat,R,04/08/97,0,India
7656,Sahil Karathia,Right-arm Leg-Break,R,Right-hand bat,R,14/11/91,0,India
7650,Krunal Karamchandani,Right-arm offbreak,R,Right-hand bat,R,08/10/93,0,India
7649,Parth Chauhan,Right-arm medium-fast,R,Right-hand bat,R,04/07/95,0,India
7637,Joshua Bishop,Slow left-arm orthodox,L,Right-hand bat,R,30/05/00,0,West Indies
7636,Leniko Boucher,Right-arm medium,R,Right-hand bat,R,13/09/97,0,West Indies
7635,Akeem Jordan,Right-arm medium-fast,R,Right-hand bat,R,18/10/94,0,West Indies
7634,Aaron Jones,Right-arm Leg-Break,R,Right-hand bat,R,19/10/94,0,
7625,Suryansh Shedge,Right-arm Fast,R,Right-hand bat,R,,0,India
7613,Shivam Khurana,,,Right-hand bat,R,24/02/91,0,India
7612,Dhanraj Sharma,Right-arm medium,R,Right-hand bat,R,20/07/87,0,India
7610,Sunny Rana,Right-arm medium,R,Right-hand bat,R,25/12/87,0,India
7609,Mayank Mishra,Slow left-arm orthodox,L,Left-hand bat,L,09/10/90,0,India
7607,Avneesh Sudha,Right-arm offbreak,R,Right-hand bat,R,20/11/01,0,India
7606,Vaibhav Bhatt,,,Right-hand bat,R,25/11/95,0,India
7605,Karn Kaushal,Right-arm offbreak,R,Right-hand bat,R,25/08/91,0,India
7603,Salil Agharkar,Slow left-arm orthodox,L,Left-hand bat,L,27/12/85,0,India
7595,Kruthik Hanagavadi,Right-arm Fast,R,Right-hand bat,R,15/01/96,0,India
7594,Ankush Jaiswal,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,India
7593,Sagar Mishra,Slow left-arm orthodox,L,Left-hand bat,L,15/09/93,0,India
7583,Rahul Rawat,Right-arm offbreak,R,Left-hand bat,L,03/10/96,0,India
7581,Rishi Patel,Right-arm Leg-Break,R,Right-hand bat,R,26/07/98,0,England
7580,BD Birkhead,None,,Left-hand bat,L,,0,England
7579,Tom Loten,Right-arm medium-fast,R,Right-hand bat,R,08/01/99,0,England
7577,Robert Yates,Right-arm offbreak,R,Left-hand bat,L,18/09/99,0,England
7576,Ankit Kalsi,Slow left-arm orthodox,L,Left-hand bat,L,26/09/93,0,India
7575,Arpit Guleria,Right-arm medium,R,Right-hand bat,R,26/04/97,0,India
7574,Kumar Kartikeya Singh,Slow left-arm orthodox,L,Right-hand bat,R,26/12/97,0,India
7573,Daniel Douthwaite,Right-arm medium-fast,R,Right-hand bat,R,08/02/97,0,England
7572,Charlie Thurston,Right-arm medium,R,Right-hand bat,R,17/08/96,0,England
7570,Ben Mike,Right-arm medium,R,Right-hand bat,R,24/08/98,0,England
7569,SS Das,Right-arm medium-fast,R,Right-hand bat,R,01/11/93,0,India
7568,Joydeep Banik,Right-arm offbreak,R,Right-hand bat,R,25/02/93,0,India
7567,Bishal Ghosh,Right-arm offbreak,R,Right-hand bat,R,27/04/96,0,India
7566,Ben Curran,Right-arm offbreak,R,Left-hand bat,L,07/06/96,0,England
7565,Samuel Conners,Right-arm fast-medium,R,Right-hand bat,R,13/02/99,0,England
7562,Scott Steel,Right-arm offbreak,R,Right-hand bat,R,20/04/99,0,England
7560,Mandar Bhandari,Right-arm medium,R,Right-hand bat,R,14/06/94,0,India
7559,Avnish Dhaliwal,Right-arm Leg-Break,R,Right-hand bat,R,14/09/92,0,India
7557,Shivendra Singh,Right-arm offbreak,R,Right-hand bat,R,02/08/91,0,India
7556,Shakeeb Ahmed,Right-arm medium,R,Left-hand bat,L,11/11/94,0,India
7555,Rishabh Tiwari,Right-arm Leg-Break,R,Left-hand bat,L,01/09/93,0,India
7553,Ajay Mandal,Slow left-arm orthodox,L,Left-hand bat,L,25/02/96,0,India
7552,Sanjeet Desai,Right-arm Leg-Break,R,Right-hand bat,R,12/12/97,0,India
7551,Lavin Coster,,,Right-hand bat,R,13/12/92,0,India
7550,Sijomon Joseph,Slow left-arm orthodox,L,Left-hand bat,L,28/09/97,0,India
7548,Shivalik Sharma,Right-arm Leg-Break,R,Left-hand bat,L,28/11/98,0,India
7547,Vikrant Auti,Right-arm offbreak,R,Left-hand bat,L,07/06/94,0,India
7545,Kuldeep Sen,Right-arm medium-fast,R,Right-hand bat,R,21/10/96,0,India
7544,Venkatesh Iyer,Right-arm medium,R,Left-hand bat,L,25/12/94,0,India
7543,Yash Dubey,Right-arm Leg-Break,R,Right-hand bat,R,23/12/98,0,India
7542,Ajay Rohera,None,,Right-hand bat,R,04/06/97,0,India
7540,Jonty Sidhu,Right-arm offbreak,R,Left-hand bat,L,09/12/97,0,India
7539,Fazil Rashid,None,,Right-hand bat,R,11/12/96,0,India
7537,Kunwar Bidhuri,Right-arm medium,R,Left-hand bat,L,24/04/96,0,India
7535,Shivank Vashisht,Right-arm offbreak,R,Left-hand bat,L,17/09/95,0,India
7534,Sarthak Ranjan,Right-arm Leg-Break,R,Right-hand bat,R,25/09/96,0,India
7533,Simarjeet Singh,Right-arm medium-fast,R,Right-hand bat,R,17/01/98,0,India
7532,Yuvraj Chudasama,Right-arm Leg-Break,R,Left-hand bat,L,23/11/95,0,India
7530,Kshitij Patel,Right-arm offbreak,R,Right-hand bat,R,15/10/97,0,India
7529,Akshay Chandran,Slow left-arm orthodox,L,Left-hand bat,L,19/10/93,0,India
7528,Priyanshu Khanduri,Right-arm Leg-Break,R,Right-hand bat,R,14/10/95,0,India
7525,Poonish Mehta,Right-arm medium-fast,R,Right-hand bat,R,04/11/93,0,India
7524,Tinu Kundu,Slow left-arm orthodox,L,Right-hand bat,R,,0,India
7523,Ajit Chahal,Right-arm medium,R,Right-hand bat,R,12/12/95,0,India
7522,Nicholas Bertus,Right-arm Leg-Break,R,Left-hand bat,L,24/07/93,0,Australia
7521,Mohit Kale,Right-arm Leg-Break,R,Right-hand bat,R,27/11/96,0,India
7520,Gurvinder Singh,Right-arm offbreak,R,Right-hand bat,R,12/06/83,0,India
7518,Ramnivas Golada,Right-arm medium,R,Right-hand bat,R,23/10/94,0,India
7517,Siddharth Saraf,None,,Left-hand bat,L,16/10/92,0,India
7516,Ritwik Chowdhury,Right-arm medium,R,Right-hand bat,R,20/11/95,0,India
7515,Larry Sangma,Right-arm medium-fast,R,Right-hand bat,R,05/10/92,0,India
7509,Yashasvi Rishav,Right-arm Leg-Break,R,Right-hand bat,R,27/09/97,0,India
7508,MD Rahmatullah,Right-arm Fast,R,Right-hand bat,R,10/12/84,0,India
7506,Prashant Singh,Right-arm medium,R,Right-hand bat,R,17/09/00,0,India
7505,Piyush Singh,Right-arm offbreak,R,Right-hand bat,R,04/05/01,0,India
7504,Mangal Mahrour,Right-arm medium,R,Right-hand bat,R,01/04/92,0,India
7503,Ravi Bishnoi,Right-arm Leg-Break,R,Right-hand bat,R,05/09/00,0,India
7502,Babul Kumar,Right-arm offbreak,R,Right-hand bat,R,12/01/93,0,India
7501,Ashutosh Ama,Slow left-arm orthodox,L,Right-hand bat,R,19/05/86,0,India
7499,Manish Sharma,Right-arm Leg-Break,R,Right-hand bat,R,06/09/96,0,India
7498,Abhijeet Tomar,Right-arm offbreak,R,Right-hand bat,R,14/03/95,0,India
7497,Sonu Singh,Slow left-arm orthodox,L,Left-hand bat,L,28/12/95,0,India
7496,Ekant Sen,Right-arm medium,R,Right-hand bat,R,21/06/95,0,India
7495,Nitin Sharma,Right-arm medium-fast,R,Right-hand bat,R,28/09/96,0,India
7493,Ayush Jamwal,Slow left-arm orthodox,L,Right-hand bat,R,11/08/99,0,India
7492,Kanwar Abhinay,Right-arm fast-medium,R,Right-hand bat,R,16/06/91,0,India
7490,Wanlambok Nongkhlaw,Left-arm medium,L,Right-hand bat,R,09/02/93,0,India
7489,Aditya Singhania,Slow left-arm orthodox,L,Right-hand bat,R,15/07/90,0,India
7488,Madhav Kaushik,Right-arm offbreak,R,Right-hand bat,R,03/01/98,0,India
7487,Jayveer Parmar,Right-arm Fast,R,Right-hand bat,R,13/06/98,0,India
7485,Akash Choudhary,Right-arm medium-fast,R,Right-hand bat,R,28/11/99,0,India
7483,Amiangshu Sen,Right-arm medium,R,Right-hand bat,R,27/11/94,0,India
7482,Lakhan Singh,Right-arm medium,R,Right-hand bat,R,21/08/98,0,India
7481,Swarajeet Das,Right-arm medium,R,Right-hand bat,R,23/03/95,0,India
7479,Raj Biswa,Right-arm offbreak,R,Right-hand bat,R,15/10/93,0,India
7476,Azim Kazi,Slow left-arm orthodox,L,Left-hand bat,L,14/10/93,0,India
7475,Hitesh Walunj,Slow left-arm orthodox,L,Right-hand bat,R,03/04/93,0,India
7474,Yash Nahar,Right-arm offbreak,R,Right-hand bat,R,10/10/94,0,India
7473,Akash Deep,Right-arm Fast,R,Right-hand bat,R,15/12/96,0,India
7472,Shahbaz Ahmed,Slow left-arm orthodox,L,Left-hand bat,L,11/12/94,0,India
7471,Ayan Bhattacharjee,Right-arm medium,R,Left-hand bat,L,17/07/91,0,India
7470,Arzan Nagwaswalla,Left-arm medium,L,Right-hand bat,R,17/10/97,0,India
7469,Tejas Patel,Right-arm medium-fast,R,Right-hand bat,R,21/11/95,0,India
7468,Hemang Patel,Right-arm medium-fast,R,Right-hand bat,R,20/11/98,0,India
7467,Hiten Mehra,Right-arm offbreak,R,Right-hand bat,R,18/12/97,0,India
7466,Supriyo Chakraborty,Right-arm medium,R,Right-hand bat,R,09/05/95,0,India
7463,Gandhar Bhatawadekar,Right-arm offbreak,R,Right-hand bat,R,08/07/93,0,India
7459,Ankit Chaudhary,Slow left-arm orthodox,L,Right-hand bat,R,21/12/96,0,India
7458,Rushabh Rathod,Right-arm offbreak,L,Right-hand bat,R,25/07/94,0,India
7456,James McCollum,Right-arm medium,R,Right-hand bat,R,01/08/95,0,
7454,Manyala Pranith,Right-arm Leg-Break,R,Left-hand bat,L,08/09/93,0,India
7453,Jatin Wadhwan,Right-arm medium,R,Right-hand bat,R,15/09/94,0,India
7450,Suryansh Raina,,,Left-hand bat,L,15/08/97,0,India
7449,Shubham Pundir,Right-arm offbreak,R,Left-hand bat,L,16/10/98,0,India
7448,Mujtaba Yousuf,Left-arm medium-fast,L,Left-hand bat,L,07/06/02,0,India
7446,Abdul Samad,Right-arm Leg-Break,R,Right-hand bat,R,28/10/01,0,India
7444,SK Ismail,Right-arm Leg-Break,R,Right-hand bat,R,25/04/02,0,India
7443,Mughavi Wotsa,Right-arm medium,R,Right-hand bat,R,06/12/92,0,India
7442,Tahmeed Rahman,Right-arm offbreak,R,Right-hand bat,R,26/09/98,0,India
7440,Sedezhalie Rupero,Right-arm offbreak,R,Right-hand bat,R,15/11/97,0,India
7436,Imliwati Lemtur,Slow left-arm orthodox,L,Left-hand bat,L,25/12/91,0,India
7433,Shane Getkate,Right-arm medium-fast,R,Right-hand bat,R,02/10/91,0,
7431,Sultan Karim,Right-arm offbreak,R,Right-hand bat,R,17/11/94,0,India
7430,Thokchom Singh,Right-arm medium,R,Right-hand bat,R,01/01/90,0,India
7429,Prafullomani Singh,Right-arm Fast,R,Right-hand bat,R,01/03/94,0,India
7427,Lamabam Singh,Slow left-arm orthodox,L,Left-hand bat,L,08/02/99,0,India
7426,Kangabam Priyojit Singh,Right-arm medium-fast,R,Right-hand bat,R,24/11/94,0,India
7423,Narisingh Yadav,,,Right-hand bat,R,03/03/92,0,India
7421,Bishworjit Konthoujam,Right-arm medium-fast,R,Right-hand bat,R,03/02/96,0,India
7419,Ahmed Shah,,,Right-hand bat,R,03/02/95,0,India
7415,Mohamed Shiraz,Right-arm medium-fast,R,Right-hand bat,R,13/02/95,0,Sri Lanka
7412,Abinash Bohara,Right-arm medium,R,Right-hand bat,R,29/07/97,0,
7409,Sundeep Jora,Right-arm offbreak,R,Right-hand bat,R,19/10/01,0,Japan
7406,Rizwan CP,Right-arm Leg-Break,R,Right-hand bat,R,20/05/05,0,United Arab Emirates
7404,Pawan Sarraf,Right-arm offbreak,R,Right-hand bat,R,17/12/00,0,Japan
7403,Lalit Rajbanshi,Slow left-arm orthodox,L,Right-hand bat,R,26/02/97,0,Japan
7402,Bhim Sharki,Right-arm offbreak,R,Right-hand bat,R,25/09/01,0,
7364,Haris Rauf,Right-arm Fast,R,Right-hand bat,R,07/11/93,0,Pakistan
7360,Ali Imran,Right-arm medium,R,Right-hand bat,R,25/02/98,0,Pakistan
7355,Tayyab Tahir,Right-arm Leg-Break,R,Right-hand bat,R,26/07/93,0,Pakistan
7354,Al Alis,Right-arm offbreak,R,Right-hand bat,R,12/12/96,0,Bangladesh
7346,Justin Avendano,Right-arm Fast,R,Right-hand bat,R,11/08/93,0,Australia
7344,Shoriful Islam,Left-arm medium-fast,L,Left-hand bat,L,03/06/01,0,Bangladesh
7343,Mohor Sheikh,Right-arm medium,R,Right-hand bat,R,21/03/97,0,Bangladesh
7342,Benjamin Manenti,Right-arm offbreak,R,Right-hand bat,R,23/03/97,0,Australia
7341,Jake McGurk,Right-arm Leg-Break,R,Right-hand bat,R,11/04/02,0,Australia
7339,Sohaibullah,Left-arm medium,L,Left-hand bat,L,,0,Pakistan
7338,Haider Ali,Slow left-arm orthodox,L,Right-hand bat,R,02/10/00,0,Pakistan
7336,Mohammad Mohsin1,Right-arm offbreak,R,Left-hand bat,L,31/12/93,0,Pakistan
7333,Mohammad Mohsin,Right-arm Leg-Break,R,Left-hand bat,L,15/04/96,0,USA
7330,Jonathan Cook,Right-arm Leg-Break,R,Right-hand bat,R,14/12/89,0,Australia
7328,Prayas Ray Barman,Right-arm Leg-Break,R,Right-hand bat,R,25/10/02,0,India
7327,Rasikh Salam,Right-arm medium,R,Right-hand bat,R,05/04/00,0,India
7326,PP Jaiswal,Right-arm medium,R,Right-hand bat,R,20/09/95,0,India
7325,Harpreet Brar,Slow left-arm orthodox,L,Left-hand bat,L,16/09/95,0,India
7324,Agnivesh Ayachi,Right-arm medium,R,Right-hand bat,R,15/06/95,0,India
7322,Yash Dayal,Left-arm medium-fast,L,Right-hand bat,R,13/12/97,0,India
7314,Carmi Roux,Left-arm medium-fast,L,Right-hand bat,R,30/03/93,0,USA
7312,Nandre Burger,Left-arm medium-fast,L,Left-hand bat,L,11/08/95,0,South Africa
7304,Sanvir Singh,Right-arm medium,R,Right-hand bat,R,12/10/96,0,India
7298,Sujit Lenka,None,,Right-hand bat,R,14/12/92,0,India
7297,Romario Sharma,Right-arm offbreak,R,Left-hand bat,L,19/12/94,0,India
7296,Debabrata Pradhan,Right-arm medium,R,Right-hand bat,R,10/10/96,0,India
7295,Mukhtar Hussain,Right-arm medium,R,Right-hand bat,R,11/01/99,0,India
7294,Jitumoni Kalita,Right-arm Leg-Break,R,Right-hand bat,R,10/10/00,0,India
7293,Mrinmoy Dutta,Left-arm medium-fast,L,Left-hand bat,L,24/11/98,0,India
7292,Ranjit Mali,Right-arm medium,R,Right-hand bat,R,05/11/88,0,India
7289,WJ Lubbe,Right-arm offbreak,R,Left-hand bat,L,22/11/92,0,South Africa
7282,Vathsal Sharma,Right-arm Leg-Break,R,Right-hand bat,R,31/01/00,0,India
7279,Atharva Ankolekar,Slow left-arm orthodox,L,Left-hand bat,L,26/09/00,0,India
7276,Rishabh Chouhan,Slow left-arm orthodox,L,Right-hand bat,R,04/09/99,0,India
7271,Marco Marais,Right-arm Fast,R,Right-hand bat,R,17/10/93,0,South Africa
7270,Anrich Nortje,Right-arm Fast,R,Right-hand bat,R,16/11/93,0,South Africa
7269,Sushant Mishra,Left-arm medium-fast,L,Left-hand bat,L,23/12/00,0,India
7266,M Venkatesh,Right-arm medium-fast,R,Left-hand bat,L,12/04/00,0,India
7260,Dhruv Jurel,Right-arm medium,R,Right-hand bat,R,21/01/01,1,India
7256,Qamran Iqbal,Right-arm Leg-Break,R,Right-hand bat,R,16/10/01,0,India
7250,Mukesh Choudhary,Left-arm medium,L,Left-hand bat,L,06/07/96,0,India
7247,Mohammad Sardar,Right-arm medium,R,Right-hand bat,R,21/09/99,0,Afghanistan
7245,Pappu Roy,Slow left-arm orthodox,L,Right-hand bat,R,23/02/95,0,India
7244,Mohammad Tahir Adil,Right-arm offbreak,R,Right-hand bat,R,04/09/97,0,Afghanistan
7243,Yousuf Zazai,Right-arm medium-fast,R,Right-hand bat,R,25/12/98,0,Afghanistan
7242,Fazal Zazai,Right-arm offbreak,R,Right-hand bat,R,15/08/92,0,Afghanistan
7241,Ziaur Sharifi,Right-arm medium-fast,R,Right-hand bat,R,17/10/98,0,Afghanistan
7240,FazalHaq Farooqi,Left-arm medium,L,Right-hand bat,R,22/09/00,0,Afghanistan
7236,Farhan Zakhil,Right-arm offbreak,R,Right-hand bat,R,05/11/03,0,Afghanistan
7232,Waqar Salamkheil,Left-arm Chinaman,L,Right-hand bat,R,02/10/01,0,Afghanistan
7230,Nasir Totakhil,Slow left-arm orthodox,L,Right-hand bat,R,15/03/00,0,Afghanistan
7229,Fitratullah Khawari,Right-arm Leg-Break,R,Right-hand bat,R,29/01/97,0,Afghanistan
7227,Nijat Masood,Right-arm medium,R,Right-hand bat,R,30/12/98,0,Afghanistan
7226,Abdul Baqi,Right-arm Leg-Break,R,Right-hand bat,R,,0,Afghanistan
7225,Shawkat Zaman,Right-arm offbreak,R,Right-hand bat,R,01/01/00,0,Afghanistan
7224,Usman Adil,Right-arm medium,R,Right-hand bat,R,03/10/94,0,Afghanistan
7221,Tahir Latif,Left-arm Chinaman,L,Right-hand bat,R,,0,
7219,Shasheem Rathour,Right-arm offbreak,R,Right-hand bat,R,16/10/94,0,India
7218,Arun Chaprana,Right-arm medium,R,Right-hand bat,R,01/05/94,0,India
7217,Pranshu Vijayran,Right-arm medium,R,Left-hand bat,L,18/11/95,0,India
7216,Prabhsimran Singh,Right-arm medium,R,Right-hand bat,R,09/08/00,1,India
7215,Rajesh Mohanty,Right-arm medium-fast,R,Left-hand bat,L,20/05/00,0,India
7207,Jack Prestwidge,Right-arm medium-fast,R,Right-hand bat,R,28/02/96,0,Australia
7206,Sherman Lewis,Right-arm Fast,R,Right-hand bat,R,21/10/95,0,West Indies
7205,Tom O Connell,Right-arm Leg-Break,R,Left-hand bat,L,14/06/00,0,Australia
7201,Haroon Arshad,Right-arm medium,R,Right-hand bat,R,05/09/99,0,
7200,Aftab Hussain,Slow left-arm orthodox,L,Right-hand bat,R,17/11/97,0,
7197,Jhatavedh Subramanyan,Right-arm Leg-Break,R,Right-hand bat,R,16/09/99,0,
7195,Fahad Nawaz,Slow left-arm orthodox,L,Right-hand bat,R,15/01/00,0,
7194,Rahul Bhatia,Slow left-arm orthodox,L,Left-hand bat,L,24/11/98,0,United Arab Emirates
7162,Jacob Lintott,Left-arm Chinaman,L,Right-hand bat,R,22/04/93,0,England
7157,Oshada Fernando,Right-arm Leg-Break,R,Right-hand bat,R,15/04/92,0,Sri Lanka
7155,Sahan Arachchige,Right-arm offbreak,R,Left-hand bat,L,13/05/96,0,Sri Lanka
7153,Minod Banuka,None,,Right-hand bat,R,29/03/95,0,Sri Lanka
7152,Hazratullah Zazai,Slow left-arm orthodox,L,Left-hand bat,L,23/03/98,0,Afghanistan
7148,Muditha Lakshan,Slow left-arm orthodox,L,Right-hand bat,R,20/12/00,0,Sri Lanka
7145,Adhoksh Hegde,Right-arm offbreak,R,Right-hand bat,R,,0,India
7144,Sonal Dinusha,Slow left-arm orthodox,L,Left-hand bat,L,04/12/00,0,Sri Lanka
7140,Senuran Muthusamy,Slow left-arm orthodox,L,Left-hand bat,L,22/02/94,0,South Africa
7134,Luvnith Sisodia,Left-arm medium,L,Left-hand bat,L,15/01/00,0,India
7130,Abhilash Shetty,Left-arm medium,L,Left-hand bat,L,,0,India
7127,Sujith N Gowda,Right-arm offbreak,R,Right-hand bat,R,,0,India
7125,Vidyadhar Patil,Right-arm medium,R,Right-hand bat,R,05/09/00,0,India
7120,Rohit Paudel,Right-arm medium,R,Right-hand bat,R,02/09/02,0,Japan
7111,Anil Sah,Right-arm offbreak,R,Right-hand bat,R,17/11/98,0,Japan
7107,Yatin Mangwani,Right-arm Fast,R,Right-hand bat,R,,0,India
7106,Ajay Dev Goud,Right-arm medium,R,Right-hand bat,R,15/02/00,0,India
7105,Sameer Choudhary,Right-arm offbreak,R,Right-hand bat,R,19/12/99,0,India
7103,Lakshitha Manasinghe,Right-arm offbreak,R,Left-hand bat,L,21/11/99,0,Sri Lanka
7102,Navod Paranavithana,Slow left-arm orthodox,L,Left-hand bat,L,16/05/02,0,Sri Lanka
7095,Gideon Peters,Right-arm medium,R,Right-hand bat,R,06/08/99,0,South Africa
7094,Curtis Campher,Right-arm medium,R,Right-hand bat,R,20/04/99,0,Ireland
7091,Ben Charlesworth,Right-arm medium-fast,R,Left-hand bat,L,19/11/00,0,England
7089,Harrison Ward,Right-arm offbreak,R,Left-hand bat,L,25/10/99,0,England
7088,Jack Haynes,Right-arm offbreak,R,Right-hand bat,R,30/01/01,0,England
7085,Nick Kimber,Right-arm medium,R,Right-hand bat,R,16/01/01,0,England
7060,Arjun Sachin Tendulkar,Left-arm medium-fast,L,Left-hand bat,L,24/09/99,0,India
7059,Nehal Wadhera,Right-arm Leg-Break,R,Left-hand bat,L,04/09/00,0,India
7058,Yash Vijay Rathod,Slow left-arm orthodox,L,Left-hand bat,L,15/05/00,0,India
7057,Pawan Shah,Right-arm medium,R,Right-hand bat,R,04/09/99,0,India
7055,Kalana Perera,Left-arm medium-fast,L,Left-hand bat,L,28/07/00,0,Sri Lanka
7054,PWS Dulshan,Slow left-arm orthodox,L,Left-hand bat,L,04/05/00,0,Sri Lanka
7053,SMKS Senarathne,Right-arm Leg-Break,R,Left-hand bat,L,24/08/00,0,Sri Lanka
7052,Dunith Wellalage,Slow left-arm orthodox,L,Left-hand bat,L,09/01/03,0,Sri Lanka
7050,Pasindu Sooriyabandara,Right-arm offbreak,R,Right-hand bat,R,19/10/99,0,Sri Lanka
7049,Kamil Mishara,Right-arm offbreak,R,Left-hand bat,L,24/04/01,0,Sri Lanka
7048,Jordan Thompson,Right-arm medium,R,Left-hand bat,L,09/10/96,0,England
7046,Tinashe Kamunhukamwe,Right-arm offbreak,R,Right-hand bat,R,10/07/95,0,Zimbabwe
7044,Jamie Smith,None,,Right-hand bat,R,12/07/00,0,England
7043,Tom Haines,Right-arm medium,R,Left-hand bat,L,28/10/98,0,England
7042,Ollie Sale,Right-arm Fast,R,Right-hand bat,R,30/09/95,0,England
7041,Edward Byrom,Right-arm offbreak,R,Left-hand bat,L,17/06/97,0,England
7040,Matt Milnes,Right-arm medium-fast,R,Right-hand bat,R,29/07/93,0,England
7039,Jake Libby,Right-arm offbreak,R,Right-hand bat,R,03/01/93,0,England
7036,Tom Lace,None,,Right-hand bat,R,27/05/98,0,England
7035,Martin Andersson,Right-arm medium,R,Right-hand bat,R,06/09/96,0,England
7032,Harry Swindells,,,Right-hand bat,R,21/02/99,0,England
7030,Tom Taylor,Right-arm medium-fast,R,Right-hand bat,R,21/12/94,0,England
7029,Alex Thomson,Right-arm offbreak,R,Right-hand bat,R,30/10/93,0,England
7027,Liam Hurt,Right-arm medium-fast,R,Right-hand bat,R,15/03/94,0,England
7026,Brooke Guest,None,,Right-hand bat,R,14/05/97,0,Australia
7023,James Bracey,Right-arm medium,R,Left-hand bat,L,03/05/97,0,England
7019,George Scrimshaw,Right-arm medium-fast,R,Right-hand bat,R,10/02/98,0,England
7018,Jack Plom,Right-arm Fast,R,Left-hand bat,L,27/08/99,0,England
7017,Michael Pepper,None,,Right-hand bat,R,25/06/98,0,England
7016,Feroze Khushi,Right-arm medium,R,Right-hand bat,R,23/06/99,0,England
7015,Aaron Beard,Right-arm Fast,R,Left-hand bat,L,15/10/97,0,England
7014,William Davis,Right-arm Fast,R,Right-hand bat,R,06/03/96,0,England
7013,Guramar Virdi,Right-arm offbreak,R,Right-hand bat,R,19/07/98,0,England
7011,Ryan Patel,Right-arm medium,R,Left-hand bat,L,26/10/97,0,England
7008,Gus Atkinson,Right-arm medium,R,Right-hand bat,R,18/01/98,0,England
7003,Rayyan Pathan,Right-arm Fast,R,Right-hand bat,R,06/12/91,0,
7002,Nicholas Kirton,Right-arm offbreak,,Left-hand bat,L,06/05/98,0,
7001,Dilon Heyliger,Right-arm medium,R,Right-hand bat,R,21/10/89,0,
7000,Kyle Phillip,Right-arm Fast,R,Right-hand bat,R,26/01/97,0,West Indies
6999,Ammar Khalid,Right-arm medium-fast,R,Right-hand bat,R,29/06/87,0,
6998,Srimantha Wijeratne,,,Right-hand bat,R,03/06/89,0,
6995,Saad Bin Zafar,Slow left-arm orthodox,L,Left-hand bat,L,10/11/86,0,
6993,Derval Green,Right-arm medium-fast,R,Right-hand bat,R,04/12/88,0,West Indies
6989,Samuel Cook,Right-arm Fast,R,Right-hand bat,R,04/08/97,0,England
6988,Matthew Carter,Right-arm offbreak,R,Right-hand bat,R,26/05/96,0,England
6985,Bas de Leede ,Right-arm medium,R,Right-hand bat,R,15/11/99,0,
6984,Saqib Zulfiqar,Right-arm Leg-Break,R,Right-hand bat,R,28/03/97,0,
6983,Hamza Tahir,Slow left-arm orthodox,L,Right-hand bat,R,09/11/95,0,
6980,Robbie White,Right-arm medium,R,Right-hand bat,R,15/09/95,0,England
6979,Dylan Budge,Right-arm medium,R,Right-hand bat,R,11/09/95,0,
6976,Shriram C,Right-arm Leg-Break,R,Right-hand bat,R,,0,India
6975,Divakar R,Right-arm Fast,R,Right-hand bat,R,,0,India
6971,Saravana Kumar P,Right-arm medium,R,Right-hand bat,R,26/08/89,0,India
6966,Tushar Raheja,Right-arm Fast,R,Left-hand bat,L,,0,India
